"1212","228","Multivariate normal distributions: characteristic functions",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec16.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1213","228","Convergence of random variables",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec17.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1214","228","Laws of large numbers 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec18.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1215","228","Laws of large numbers 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec19.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1216","228","The Bernoulli and Poisson processes",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec20.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1217","228","The Poisson process",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec21.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1218","228","Markov chains",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec22.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1219","228","Markov chains II: mean recurrence times",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec23.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1220","228","Markov chains III: periodicity, mixing, absorption",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec24.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1221","228","Infinite Markov chains, continuous time Markov chains",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec25.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1222","228","Birth-death processes",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec26.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1223","237","Strong law of large numbers and Jensen''s inequality",,"1","http://ocw.mit.edu/courses/mathematics/18-440-probability-and-random-variables-spring-2014/lecture-notes/MIT18_440S14_Lecture32.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739080"
"1224","237","Parameter estimation",,"1","http://ocw.mit.edu/courses/sloan-school-of-management/15-450-analytics-of-finance-fall-2010/lecture-notes/MIT15_450F10_lec07.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739068"
"1225","237","Standard errors and tests",,"1","http://ocw.mit.edu/courses/sloan-school-of-management/15-450-analytics-of-finance-fall-2010/lecture-notes/MIT15_450F10_lec08.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739068"
"1226","237","Volatility models",,"1","http://ocw.mit.edu/courses/sloan-school-of-management/15-450-analytics-of-finance-fall-2010/lecture-notes/MIT15_450F10_lec10.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739068"
"1227","238","Induction I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l3_induction1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1228","238","Induction II",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l4_induction2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1229","238","Induction III",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l5_induction3.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1230","238","Wave Equation",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_20.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1231","238","Compact Operators",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_22.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1232","238","Binomial random variables, repeated trials and the so-called Modern Portfolio Theory",,"1","http://ocw.mit.edu/courses/mathematics/18-440-probability-and-random-variables-spring-2014/lecture-notes/MIT18_440S14_Lecture11.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739079"
"1233","240","Axioms of probability",,"1","http://ocw.mit.edu/courses/mathematics/18-440-probability-and-random-variables-spring-2014/lecture-notes/MIT18_440S14_Lecture4.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739079"
"1234","240","Continuous random variables 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec08.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1235","240","Continuous random variables 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec09.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1236","240","Abstract integration 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec11.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1237","240","Abstract integration 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec12.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1238","240","Law of Large Numbers",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_4.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1249","244","Measures",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739071"
"1250","244","Chebyshev''s Inequality",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_3.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1251","244","Proofs",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l2_proofs.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1252","244","Induction I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l3_induction1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1253","244","Induction II",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l4_induction2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1254","245","I/O stability 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-241j-dynamic-systems-and-control-spring-2011/lecture-notes/MIT6_241JS11_lec12.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739099"
"1255","245","I/O stability 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-241j-dynamic-systems-and-control-spring-2011/lecture-notes/MIT6_241JS11_lec13.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739099"
"1256","245","Robust stability",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-241j-dynamic-systems-and-control-spring-2011/lecture-notes/MIT6_241JS11_lec17.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739099"
"1257","245","Number Theory I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l6_numtheory1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1258","245","Number Theory II",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l7_numtheory2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1259","245","Graphs I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l8_graphs1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1260","246","Proofs",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l2_proofs.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1261","246","Number Theory I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l6_numtheory1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1262","246","Number Theory II",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l7_numtheory2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1263","246","Number Theory I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l6_numtheory1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1264","246","Number Theory II",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l7_numtheory2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1265","247","Proofs",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l2_proofs.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1266","247","Number Theory I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l6_numtheory1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1267","247","Number Theory II",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l7_numtheory2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1268","247","Number Theory I",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l6_numtheory1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1269","247","Number Theory II",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2005/lecture-notes/l7_numtheory2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739074"
"1270","249","The DP algorithm 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec02.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1271","249","Stochastic DP problems 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec05.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1272","249","Stochastic DP problems 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec06.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1273","249","Imperfect state information problems 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec07.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1274","249","Imperfect state information problems 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec08.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1275","249","Suboptimal control 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec09.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1276","249","Suboptimal control 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec10.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1277","249","Infinite horizon problems 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec11.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1278","249","Infinite horizon problems 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec12.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1279","249","Infinite horizon problems 3",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-231-dynamic-programming-and-stochastic-control-fall-2011/lecture-notes/MIT6_231F11_lec13.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739088"
"1280","249","Review of Probability",,"1","http://ocw.mit.edu/courses/sloan-school-of-management/15-075j-statistical-thinking-and-data-analysis-fall-2011/lecture-notes/MIT15_075JF11_chpt02.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739056"
"1281","249","Multinomial coefficients and more counting",,"1","http://ocw.mit.edu/courses/mathematics/18-440-probability-and-random-variables-spring-2014/lecture-notes/MIT18_440S14_Lecture2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739079"
"1282","249","Probability and equal likelihood",,"1","http://ocw.mit.edu/courses/mathematics/18-440-probability-and-random-variables-spring-2014/lecture-notes/MIT18_440S14_Lecture5.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739079"
"1283","249","Stochastic Processes and Brownian Motion",,"1","http://ocw.mit.edu/courses/chemistry/5-72-statistical-mechanics-spring-2012/lecture-notes/MIT5_72S12_master1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739053"
"1284","249","Time Correlation Functions",,"1","http://ocw.mit.edu/courses/chemistry/5-72-statistical-mechanics-spring-2012/lecture-notes/MIT5_72S12_master4.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739054"
"1285","249","I/O stability 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-241j-dynamic-systems-and-control-spring-2011/lecture-notes/MIT6_241JS11_lec12.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739099"
"1286","249","I/O stability 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-241j-dynamic-systems-and-control-spring-2011/lecture-notes/MIT6_241JS11_lec13.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739099"
"1287","250","Conditioning and independence",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec03.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739097"
"1288","250","Discrete random variables and their expectations 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec06.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739097"
"1289","250","Law of Large Numbers",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_4.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1290","250","Integrable Functions",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_9.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1291","251","Convergence of random variables",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec17.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1292","251","Laws of large numbers 1",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec18.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1293","251","Laws of large numbers 2",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec19.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1294","251","The Poisson process",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec21.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1295","251","Markov chains",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec22.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1296","251","Markov chains III: periodicity, mixing, absorption",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec24.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739098"
"1297","251","Law of Large Numbers",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_4.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1298","251","Fatou''s Lemma",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_8.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1299","251","Integrable Functions",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_9.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1300","251","Bessel''s Inequality",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_10.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1301","251","Completeness",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_12.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1302","251","Schwartz Functions",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_14.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1303","251","Fourier Transform",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_15.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1304","251","Approximation",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_16.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1305","251","Harmonic Oscillator",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_17.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1306","251","Completeness of Eigenfunctions",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_18.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1307","251","Sobolev Spaces",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_19.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1308","251","Wave Equation",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_20.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1309","251","Bounded Operators",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_21.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1310","251","Compact Operators",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_22.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1311","251","Spectral Theorem",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_23.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739073"
"1312","251","Sample spaces and set theory",,"1","http://ocw.mit.edu/courses/mathematics/18-440-probability-and-random-variables-spring-2014/lecture-notes/MIT18_440S14_Lecture3.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739079"
"1313","252","Two fundamental probabilistic models",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec02.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739097"
"1314","252","Counting",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec04.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739097"
"1315","252","Random variables",,"1","http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-436j-fundamentals-of-probability-fall-2008/lecture-notes/MIT6_436JF08_lec05.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739097"
"1316","252","Introduction",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739071"
"1317","252","Measures",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739071"
"1318","252","Chebyshev''s Inequality",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_3.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
"1319","252","Law of Large Numbers",,"1","http://ocw.mit.edu/courses/mathematics/18-103-fourier-analysis-theory-and-applications-spring-2004/lecture-notes/lec_4.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739072"
