"id","course","module","instance","section","idnumber","added","score","indent","visible","visibleoncoursepage","visibleold","groupmode","groupingid","completion","completiongradeitemnumber","completionview","completionexpected","showdescription","availability","deletioninprogress"
"2069","226","20","1158","1772",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2070","226","20","1159","1772",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2071","226","20","1160","1772",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2072","226","20","1161","1772",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2073","226","20","1162","1772",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2074","226","20","1163","1772",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2075","226","20","1164","1773",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2076","226","20","1165","1773",NULL,"1422027611","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2077","226","20","1166","1773",NULL,"1422027612","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2078","226","20","1167","1773",NULL,"1422027612","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2079","226","20","1168","1773",NULL,"1422027612","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2080","226","20","1169","1773",NULL,"1422027612","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2081","226","20","1170","1773",NULL,"1422027612","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2082","226","20","1171","1773",NULL,"1422027613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2083","226","20","1172","1773",NULL,"1422027613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2084","226","20","1173","1774",NULL,"1422027613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2085","226","20","1174","1774",NULL,"1422027613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2086","226","20","1175","1774",NULL,"1422027613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2087","226","20","1176","1774",NULL,"1422027613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2088","226","20","1177","1774",NULL,"1422027613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2089","226","20","1178","1774",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2090","226","20","1179","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2091","226","20","1180","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2092","226","20","1181","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2093","226","20","1182","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2094","226","20","1183","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2095","226","20","1184","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2096","226","20","1185","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2097","226","20","1186","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2098","226","20","1187","1775",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2099","226","20","1188","1776",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2100","226","20","1189","1776",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2101","226","20","1190","1776",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2102","226","20","1191","1776",NULL,"1422027614","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2103","226","20","1192","1776",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2104","226","20","1193","1776",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2105","226","20","1194","1776",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2106","226","20","1195","1776",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2107","226","20","1196","1776",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2108","228","20","1197","1782",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2109","228","20","1198","1782",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2110","228","20","1199","1782",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2111","228","20","1200","1782",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2112","228","20","1201","1783",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2113","228","20","1202","1783",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2114","228","20","1203","1783",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2115","228","20","1204","1783",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2116","228","20","1205","1783",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2117","228","20","1206","1784",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2118","228","20","1207","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2119","228","20","1208","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2120","228","20","1209","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2121","228","20","1210","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2122","228","20","1211","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2123","228","20","1212","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2124","228","20","1213","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2125","228","20","1214","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2126","228","20","1215","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2127","228","20","1216","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2128","228","20","1217","1784",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2129","228","20","1218","1785",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2130","228","20","1219","1785",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2131","228","20","1220","1785",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2132","228","20","1221","1785",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2133","228","20","1222","1785",NULL,"1422027617","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2134","237","9","161","1786",NULL,"1560783499","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2135","237","20","1223","1787",NULL,"1422027585","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2136","237","20","1224","1788",NULL,"1422027567","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2137","237","20","1225","1788",NULL,"1422027567","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2138","237","20","1226","1788",NULL,"1422027567","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2139","238","9","162","1789",NULL,"1560784082","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2140","238","20","1227","1790",NULL,"1422027575","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2141","238","20","1228","1790",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2142","238","20","1229","1790",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2143","238","20","1230","1791",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2144","238","20","1231","1791",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2145","238","20","1232","1791",NULL,"1422027584","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2146","229","17","255","1712",,"1560852294","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2147","239","9","163","1792",NULL,"1562060963","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2148","240","9","164","1803",NULL,"1562063172","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2149","240","20","1233","1804",NULL,"1422027584","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2150","240","20","1234","1805",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2151","240","20","1235","1805",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2152","240","20","1236","1805",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2153","240","20","1237","1805",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2154","240","20","1238","1806",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2168","244","9","168","1816",NULL,"1562077806","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2169","244","20","1249","1817",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2170","244","20","1250","1817",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2171","244","20","1251","1818",NULL,"1422027575","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2172","244","20","1252","1818",NULL,"1422027575","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2173","244","20","1253","1818",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2174","245","9","169","1819",NULL,"1562085406","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2175","245","20","1254","1820",NULL,"1422027617","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2176","245","20","1255","1820",NULL,"1422027617","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2177","245","20","1256","1820",NULL,"1422027617","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2178","245","20","1257","1821",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2179","245","20","1258","1821",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2180","245","20","1259","1821",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2181","246","9","170","1822",NULL,"1562600484","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2182","246","20","1260","1823",NULL,"1422027575","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2183","246","20","1261","1823",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2184","246","20","1262","1823",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2185","246","20","1263","1824",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2186","246","20","1264","1824",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2187","247","9","171","1825",NULL,"1562600494","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2188","247","20","1265","1826",NULL,"1422027575","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2189","247","20","1266","1826",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2190","247","20","1267","1826",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2191","247","20","1268","1827",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2192","247","20","1269","1827",NULL,"1422027576","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2193","248","9","172","1828",NULL,"1562601243","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2194","248","12","70","1829",NULL,"1526038039","0","0","1","1","1","0","0","0",NULL,"0","0","1",NULL,"0"
"2195","248","12","71","1829",NULL,"1526040100","0","0","1","1","1","0","0","0",NULL,"0","0","1",NULL,"0"
"2196","248","12","72","1830",NULL,"1531993998","0","0","1","1","1","0","0","0",NULL,"0","0","1",NULL,"0"
"2197","248","12","73","1830",NULL,"1532004931","0","0","1","1","1","0","0","0",NULL,"0","0","1",NULL,"0"
"2198","248","13","73","1831",,"1560153733","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2199","249","9","173","1832",NULL,"1563870821","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2200","249","20","1270","1833",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2201","249","20","1271","1833",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2202","249","20","1272","1833",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2203","249","20","1273","1833",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2204","249","20","1274","1833",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2205","249","20","1275","1833",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2206","249","20","1276","1833",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2207","249","20","1277","1833",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2208","249","20","1278","1833",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2209","249","20","1279","1833",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2210","249","20","1280","1834",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2211","249","20","1281","1834",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2212","249","20","1282","1834",NULL,"1422027584","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2213","249","20","1283","1835",NULL,"1422027544","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2214","249","20","1284","1835",NULL,"1422027544","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2215","249","20","1285","1836",NULL,"1422027617","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2216","249","20","1286","1836",NULL,"1422027617","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2217","250","9","174","1837",NULL,"1565599613","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2218","250","20","1287","1838",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2219","250","20","1288","1838",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2220","250","20","1289","1839",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2221","250","20","1290","1839",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2222","251","9","175","1840",NULL,"1565599846","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2223","251","20","1291","1841",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2224","251","20","1292","1841",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2225","251","20","1293","1841",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2226","251","20","1294","1841",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2227","251","20","1295","1841",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2228","251","20","1296","1841",NULL,"1422027616","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2229","251","20","1297","1842",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2230","251","20","1298","1842",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2231","251","20","1299","1842",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2232","251","20","1300","1842",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2233","251","20","1301","1842",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2234","251","20","1302","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2235","251","20","1303","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2236","251","20","1304","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2237","251","20","1305","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2238","251","20","1306","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2239","251","20","1307","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2240","251","20","1308","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2241","251","20","1309","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2242","251","20","1310","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2243","251","20","1311","1842",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2244","251","20","1312","1842",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2245","252","9","176","1843",NULL,"1565613315","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2246","252","20","1313","1844",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2247","252","20","1314","1844",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2248","252","20","1315","1844",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2249","252","20","1316","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2250","252","20","1317","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2251","252","20","1318","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2252","252","20","1319","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2253","252","20","1320","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2254","252","20","1321","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2255","252","20","1322","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2256","252","20","1323","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2257","252","20","1324","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2258","252","20","1325","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2259","252","20","1326","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2260","252","20","1327","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2261","252","20","1328","1843",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2262","252","20","1329","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2263","252","20","1330","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2264","252","20","1331","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2265","252","20","1332","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2266","252","20","1333","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2267","252","20","1334","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2268","252","20","1335","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2269","252","20","1336","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2270","252","20","1337","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2271","252","20","1338","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2272","252","20","1339","1843",NULL,"1422027574","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2273","252","20","1340","1843",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2274","252","20","1341","1843",NULL,"1422027584","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"1"
"2278","254","9","178","1849",NULL,"1565627910","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2279","254","20","1342","1850",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2280","254","20","1343","1850",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2281","254","20","1344","1850",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2282","254","20","1345","1850",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2283","254","20","1346","1850",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2284","254","20","1347","1850",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2285","254","20","1348","1850",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2286","254","20","1349","1850",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2287","254","20","1350","1850",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2288","254","20","1351","1850",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2289","254","20","1352","1850",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2290","254","20","1353","1850",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2291","254","20","1354","1850",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2292","254","20","1355","1851",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2293","254","20","1356","1851",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2294","254","20","1357","1851",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2295","254","20","1358","1851",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2296","254","20","1359","1851",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2297","254","20","1360","1851",NULL,"1422027548","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2298","254","20","1361","1851",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2299","254","20","1362","1851",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2300","254","20","1363","1851",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2301","254","20","1364","1851",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2302","254","20","1365","1851",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2303","254","20","1366","1851",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2304","254","20","1367","1851",NULL,"1422027549","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2305","255","9","179","1852",NULL,"1565629771","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2306","255","20","1368","1853",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2307","255","20","1369","1853",NULL,"1422027615","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2308","255","20","1370","1854",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2309","255","20","1371","1854",NULL,"1422027573","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2310","256","9","180","1855",NULL,"1565633910","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2311","256","20","1372","1856",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2312","256","20","1373","1856",NULL,"1422027584","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2313","256","20","1374","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2314","256","20","1375","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2315","256","20","1376","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2316","256","20","1377","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2317","256","20","1378","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2318","256","20","1379","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2319","256","20","1380","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"2320","256","20","1381","1857",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
